Employee_ID,Employment_Status,Hire_Date,Termination_Date,Total_Tenure_Months,Comp_vs_Market,Final_Salary,Avg_KPI_Career,Promotion_Count,Last_Promotion_Date,Exit_Reason,Attrition_Risk_Score
EMP_008215,Active,2020-09-16,,51,27.8%,"$137,000",0.6865,0,,,48.1
EMP_008216,Terminated,2020-09-16,2022-04-17,19,-6.4%,"$144,000",0.5299,0,,Voluntary_Low_Engagement,61.8
EMP_008217,Terminated,2020-09-17,2024-07-18,46,10.6%,"$170,000",0.6455,0,,Voluntary_Personal,59.7
EMP_008218,Terminated,2020-09-17,2023-12-18,39,8.4%,"$135,000",0.6087,0,,Voluntary_Low_Engagement,64.3
EMP_008219,Terminated,2020-09-17,2022-01-17,16,3.3%,"$150,000",0.6984,0,,Voluntary_Better_Offer,54.7
EMP_008220,Terminated,2020-09-17,2023-02-16,29,-8.7%,"$103,000",0.7187,0,,Voluntary_Better_Offer,62.4
EMP_008221,Terminated,2020-09-17,2023-01-17,28,2.0%,"$127,000",0.7065,0,,Voluntary_Better_Offer,56.4
EMP_008222,Terminated,2020-09-17,2021-05-18,8,-7.1%,"$105,000",0.5434,0,,Voluntary_Low_Engagement,66
EMP_008223,Active,2020-09-17,,51,4.8%,"$100,000",0.7587,0,,,57.8
EMP_008224,Active,2020-09-17,,51,3.9%,"$111,000",0.7278,0,,,54.6
EMP_008225,Terminated,2020-09-17,2021-09-17,12,16.3%,"$179,000",0.6372,0,,Voluntary_Low_Engagement,60.7
EMP_008226,Active,2020-09-17,,51,6.6%,"$215,000",0.8579,2,2023-12-18,,51.1
EMP_008227,Terminated,2020-09-18,2023-05-20,32,7.1%,"$164,000",0.7857,0,,Voluntary_Better_Offer,41.6
EMP_008228,Terminated,2020-09-18,2023-05-20,32,13.8%,"$109,000",0.6794,0,,Voluntary_Low_Engagement,49.6
EMP_008229,Terminated,2020-09-18,2023-12-19,39,-2.1%,"$105,000",0.6468,0,,Voluntary_Low_Engagement,55.4
EMP_008230,Terminated,2020-09-18,2022-09-18,24,-3.6%,"$109,000",0.6548,0,,Voluntary_Better_Offer,67.9
EMP_008231,Active,2020-09-18,,51,-4.3%,"$139,000",0.7907,0,,,49.3
EMP_008232,Active,2020-09-18,,51,19.2%,"$184,000",0.8355,2,2023-12-19,,38.7
EMP_008233,Terminated,2020-09-18,2022-04-19,19,9.8%,"$105,000",0.727,0,,Voluntary_Better_Offer,44
EMP_008234,Terminated,2020-09-18,2023-10-19,37,17.2%,"$126,000",0.7547,0,,Voluntary_Personal,52.7
EMP_008235,Terminated,2020-09-18,2022-12-18,27,2.4%,"$128,000",0.6674,0,,Voluntary_Better_Offer,57.4
EMP_008236,Terminated,2020-09-18,2022-02-17,17,-10.5%,"$86,000",0.6445,0,,Voluntary_Personal,55.5
EMP_008237,Terminated,2020-09-19,2021-06-19,9,-0.1%,"$153,000",0.6637,0,,Voluntary_Better_Offer,61.9
EMP_008238,Terminated,2020-09-19,2022-05-20,20,9.3%,"$123,000",0.7898,0,,Voluntary_Better_Offer,44.7
EMP_008239,Terminated,2020-09-19,2022-02-18,17,7.3%,"$103,000",0.5379,0,,Voluntary_Low_Engagement,60.7
EMP_008240,Terminated,2020-09-19,2023-02-18,29,1.0%,"$126,000",0.6808,0,,Voluntary_Personal,53.9
EMP_008241,Terminated,2020-09-19,2021-08-19,11,13.6%,"$128,000",0.6872,0,,Voluntary_Personal,50
EMP_008242,Terminated,2020-09-19,2023-05-21,32,-4.9%,"$107,000",0.6813,0,,Voluntary_Better_Offer,53.3
EMP_008243,Terminated,2020-09-19,2021-10-19,13,17.2%,"$132,000",0.737,0,,Voluntary_Better_Offer,50.8
EMP_008244,Terminated,2020-09-20,2021-09-20,12,2.3%,"$157,000",0.7956,0,,Voluntary_Low_Engagement,61.1
EMP_008245,Active,2020-09-20,,51,14.4%,"$141,000",0.9243,2,2023-12-21,,43
EMP_008246,Terminated,2020-09-20,2023-05-22,32,-1.2%,"$92,000",0.5989,0,,Voluntary_Low_Engagement,54.3
EMP_008247,Terminated,2020-09-20,2024-10-20,49,10.2%,"$164,000",0.8056,2,2023-10-21,Voluntary_Better_Offer,50.1
EMP_008248,Terminated,2020-09-20,2023-01-20,28,14.5%,"$129,000",0.601,0,,Voluntary_Low_Engagement,57.5
EMP_008249,Terminated,2020-09-20,2022-08-21,23,-6.2%,"$144,000",0.7195,0,,Voluntary_Personal,60
EMP_008250,Terminated,2020-09-20,2023-04-21,31,-0.8%,"$95,000",0.6911,0,,Voluntary_Personal,54.8
EMP_008251,Terminated,2020-09-20,2021-03-21,6,-5.8%,"$90,000",0.4026,0,,Voluntary_Low_Engagement,71.5
EMP_008252,Terminated,2020-09-20,2022-02-19,17,-9.6%,"$139,000",0.7041,0,,Voluntary_Better_Offer,60.6
EMP_008253,Terminated,2020-09-20,2021-06-20,9,-1.8%,"$142,000",0.7235,0,,Voluntary_Better_Offer,57.9
EMP_008254,Terminated,2020-09-21,2023-09-21,36,-5.6%,"$90,000",0.5241,0,,Voluntary_Low_Engagement,63
EMP_008255,Terminated,2020-09-21,2023-05-23,32,-0.4%,"$144,000",0.6815,0,,Voluntary_Better_Offer,56.6
EMP_008256,Terminated,2020-09-21,2021-03-22,6,10.5%,"$160,000",0.7355,0,,Voluntary_Better_Offer,49.7
EMP_008257,Active,2020-09-21,,51,4.4%,"$118,000",0.7719,0,,,50.7
EMP_008258,Terminated,2020-09-21,2022-03-22,18,-0.8%,"$152,000",0.5243,0,,Voluntary_Low_Engagement,60.7
EMP_008259,Terminated,2020-09-21,2023-08-22,35,8.3%,"$116,000",0.7406,0,,Voluntary_Better_Offer,55.2
EMP_008260,Terminated,2020-09-21,2024-07-22,46,-1.3%,"$113,000",0.8878,1,2023-07-22,Voluntary_Better_Offer,40.3
EMP_008261,Active,2020-09-21,,51,13.5%,"$122,000",0.8285,0,,,48.7
EMP_008262,Terminated,2020-09-21,2021-07-22,10,-9.3%,"$113,000",0.7675,0,,Involuntary_Performance,66
EMP_008263,Terminated,2020-09-22,2022-11-22,26,0.4%,"$154,000",0.6341,0,,Voluntary_Better_Offer,61.8
EMP_008264,Terminated,2020-09-22,2024-06-22,45,3.5%,"$96,000",0.5749,0,,Voluntary_Low_Engagement,60.4
EMP_008265,Terminated,2020-09-22,2021-05-23,8,18.0%,"$113,000",0.9374,0,,Voluntary_Personal,50.9
EMP_008266,Terminated,2020-09-22,2023-06-23,33,-7.9%,"$99,000",0.6648,0,,Voluntary_Better_Offer,66.1
EMP_008267,Terminated,2020-09-22,2023-09-22,36,-2.7%,"$149,000",0.6855,0,,Voluntary_Better_Offer,63.3
EMP_008268,Active,2020-09-22,,51,9.5%,"$105,000",0.7176,0,,,56.6
EMP_008269,Terminated,2020-09-23,2023-07-24,34,5.1%,"$161,000",0.6234,0,,Voluntary_Low_Engagement,57.4
EMP_008270,Terminated,2020-09-23,2023-02-22,29,1.4%,"$170,000",0.7442,0,,Voluntary_Better_Offer,48.7
EMP_008271,Terminated,2020-09-23,2023-04-24,31,2.5%,"$98,000",0.7186,0,,Involuntary_Restructure,58.5
EMP_008272,Terminated,2020-09-23,2024-01-23,40,7.1%,"$135,000",0.8691,1,2023-01-23,Voluntary_Better_Offer,39.2
EMP_008273,Terminated,2020-09-24,2022-11-24,26,-5.5%,"$145,000",0.5474,0,,Voluntary_Low_Engagement,61.5
EMP_008274,Active,2020-09-24,,51,-11.4%,"$128,000",0.797,0,,,56.2
EMP_008275,Terminated,2020-09-24,2022-08-25,23,11.5%,"$119,000",0.7677,0,,Voluntary_Better_Offer,48.6
EMP_008276,Active,2020-09-24,,51,29.8%,"$205,000",0.8988,2,2023-12-25,,42.2
EMP_008277,Terminated,2020-09-24,2024-11-24,50,25.1%,"$156,000",0.725,0,,Voluntary_Better_Offer,47.4
EMP_008278,Terminated,2020-09-24,2022-10-25,25,-5.3%,"$90,000",0.6378,0,,Voluntary_Personal,64.9
EMP_008279,Terminated,2020-09-24,2021-03-25,6,-1.2%,"$112,000",0.5309,0,,Voluntary_Low_Engagement,71.6
EMP_008280,Active,2020-09-24,,51,11.8%,"$126,000",0.712,0,,,54.3
EMP_008281,Terminated,2020-09-24,2021-03-25,6,7.2%,"$102,000",0.6959,0,,Voluntary_Better_Offer,61.8
EMP_008282,Terminated,2020-09-24,2022-03-25,18,5.5%,"$162,000",0.4754,0,,Voluntary_Low_Engagement,63.4
EMP_008283,Terminated,2020-09-24,2021-12-24,15,1.5%,"$156,000",0.5485,0,,Voluntary_Low_Engagement,63.2
EMP_008284,Active,2020-09-24,,51,4.3%,"$160,000",0.8262,0,,,40
EMP_008285,Active,2020-09-24,,51,-6.2%,"$90,000",0.6959,0,,,59.5
EMP_008286,Terminated,2020-09-25,2021-12-25,15,15.3%,"$167,000",0.6814,0,,Voluntary_Low_Engagement,58.2
EMP_008287,Terminated,2020-09-25,2021-09-25,12,11.0%,"$125,000",0.8189,0,,Involuntary_Restructure,44.6
EMP_008288,Terminated,2020-09-25,2023-02-24,29,10.4%,"$102,000",0.7318,0,,Voluntary_Better_Offer,53.7
EMP_008289,Terminated,2020-09-25,2022-07-26,22,14.7%,"$193,000",0.772,0,,Voluntary_Better_Offer,49.7
EMP_008290,Terminated,2020-09-25,2022-11-25,26,-0.1%,"$95,000",0.5901,0,,Voluntary_Low_Engagement,60.5
EMP_008291,Active,2020-09-25,,51,-2.0%,"$94,000",0.7285,0,,,58.8
EMP_008292,Terminated,2020-09-25,2022-02-24,17,17.9%,"$171,000",0.7132,0,,Voluntary_Low_Engagement,47.5
EMP_008293,Terminated,2020-09-25,2022-04-26,19,5.6%,"$153,000",0.5411,0,,Voluntary_Low_Engagement,56.8
EMP_008294,Terminated,2020-09-26,2021-05-27,8,18.8%,"$127,000",0.7448,0,,Voluntary_Personal,51.3
EMP_008295,Terminated,2020-09-26,2021-04-27,7,-5.0%,"$102,000",0.439,0,,Involuntary_Performance,77.2
EMP_008296,Terminated,2020-09-26,2021-03-27,6,20.1%,"$136,000",0.6803,0,,Voluntary_Low_Engagement,53.7
EMP_008297,Terminated,2020-09-26,2021-03-27,6,7.0%,"$121,000",0.6897,0,,Voluntary_Personal,55.8
EMP_008298,Terminated,2020-09-26,2021-04-27,7,7.3%,"$165,000",0.7297,0,,Voluntary_Personal,61.8
EMP_008299,Terminated,2020-09-27,2023-05-29,32,-10.4%,"$101,000",0.5366,0,,Voluntary_Low_Engagement,64
EMP_008300,Terminated,2020-09-27,2024-10-27,49,-15.5%,"$90,000",0.648,0,,Voluntary_Better_Offer,59.7
EMP_008301,Terminated,2020-09-27,2023-10-28,37,-7.5%,"$86,000",0.6237,0,,Voluntary_Personal,65.5
EMP_008302,Terminated,2020-09-27,2023-05-29,32,6.8%,"$114,000",0.7475,0,,Voluntary_Better_Offer,51.1
EMP_008303,Terminated,2020-09-28,2022-12-28,27,15.3%,"$167,000",0.642,0,,Involuntary_Restructure,55.1
EMP_008304,Terminated,2020-09-28,2024-04-28,43,5.7%,"$113,000",0.6411,0,,Voluntary_Better_Offer,58.6
EMP_008305,Terminated,2020-09-28,2022-05-29,20,-10.7%,"$137,000",0.645,0,,Voluntary_Better_Offer,61.4
EMP_008306,Terminated,2020-09-28,2024-09-28,48,-3.8%,"$162,000",0.4755,0,,Involuntary_Performance,74.4
EMP_008307,Terminated,2020-09-28,2021-08-28,11,7.6%,"$100,000",0.9175,0,,Voluntary_Better_Offer,45.6
EMP_008308,Terminated,2020-09-28,2021-07-29,10,5.1%,"$131,000",0.9145,0,,Voluntary_Better_Offer,40.5
EMP_008309,Terminated,2020-09-28,2022-12-28,27,-11.0%,"$82,000",0.493,0,,Voluntary_Low_Engagement,64.4
EMP_008310,Terminated,2020-09-28,2023-07-29,34,-3.2%,"$104,000",0.6247,0,,Voluntary_Low_Engagement,69.2
EMP_008311,Terminated,2020-09-28,2021-03-29,6,5.4%,"$101,000",0.6232,0,,Voluntary_Low_Engagement,63.5
EMP_008312,Terminated,2020-09-28,2022-11-28,26,3.5%,"$96,000",0.7782,0,,Voluntary_Better_Offer,53.1
EMP_008313,Active,2020-09-28,,51,14.2%,"$194,000",0.829,2,2023-12-29,,45
EMP_008314,Terminated,2020-09-29,2022-03-30,18,-4.0%,"$139,000",0.7504,0,,Voluntary_Better_Offer,56.6
EMP_008315,Active,2020-09-29,,51,-2.6%,"$110,000",0.7588,0,,,54.9
EMP_008316,Active,2020-09-29,,51,18.8%,"$186,000",0.8311,2,2023-12-30,,42.3
EMP_008317,Terminated,2020-09-29,2021-03-30,6,1.2%,"$94,000",0.7376,0,,Voluntary_Better_Offer,54.1
EMP_008318,Active,2020-09-29,,51,18.6%,"$251,000",0.9103,2,2023-12-30,,30.7
EMP_008319,Active,2020-09-29,,51,17.9%,"$237,000",0.882,2,2023-12-30,,45.3
EMP_008320,Terminated,2020-09-29,2023-06-30,33,2.5%,"$148,000",0.6973,0,,Involuntary_Restructure,57.2
EMP_008321,Terminated,2020-09-29,2024-07-30,46,0.0%,"$96,000",0.7392,0,,Voluntary_Personal,56.5
EMP_008322,Terminated,2020-09-29,2021-04-30,7,12.9%,"$105,000",0.839,0,,Voluntary_Better_Offer,50.5
EMP_008323,Terminated,2020-09-29,2022-02-28,17,-1.6%,"$151,000",0.5477,0,,Voluntary_Low_Engagement,73.9
EMP_008324,Terminated,2020-09-29,2023-12-30,39,9.9%,"$180,000",0.8563,1,2022-12-29,Voluntary_Better_Offer,41.3
EMP_008325,Terminated,2020-09-29,2021-09-29,12,3.1%,"$158,000",0.8659,0,,Voluntary_Personal,52.7
EMP_008326,Active,2020-09-29,,51,6.7%,"$154,000",0.7644,0,,,48.6
EMP_008327,Terminated,2020-09-30,2022-08-31,23,12.9%,"$173,000",0.693,0,,Voluntary_Personal,50.3
EMP_008328,Terminated,2020-09-30,2022-08-31,23,16.2%,"$124,000",0.8655,0,,Voluntary_Better_Offer,38.5
EMP_008329,Terminated,2020-09-30,2021-07-31,10,-3.4%,"$89,000",0.5219,0,,Voluntary_Low_Engagement,71.4
EMP_008330,Terminated,2020-09-30,2021-10-30,13,13.7%,"$141,000",0.8115,0,,Voluntary_Better_Offer,53.9
EMP_008331,Terminated,2020-09-30,2021-03-31,6,8.8%,"$123,000",0.8674,0,,Voluntary_Personal,43
EMP_008332,Terminated,2020-09-30,2021-03-31,6,8.8%,"$157,000",0.7074,0,,Voluntary_Better_Offer,53.2
EMP_008333,Terminated,2020-09-30,2023-04-01,30,-3.9%,"$139,000",0.5343,0,,Voluntary_Low_Engagement,68.8
EMP_008334,Terminated,2020-09-30,2021-03-31,6,12.3%,"$127,000",0.6602,0,,Voluntary_Better_Offer,55.6
EMP_008335,Active,2020-09-30,,51,18.6%,"$127,000",0.6777,0,,,48.8
EMP_008336,Active,2020-09-30,,51,4.8%,"$130,000",0.7976,0,,,46.2
EMP_008337,Terminated,2020-09-30,2023-03-01,29,6.8%,"$133,000",0.7095,0,,Voluntary_Low_Engagement,45.9
EMP_008338,Terminated,2020-10-01,2021-08-31,11,-5.1%,"$159,000",0.7586,0,,Voluntary_Better_Offer,51.6
EMP_008339,Terminated,2020-10-01,2021-06-01,8,-9.0%,"$140,000",0.5254,0,,Voluntary_Low_Engagement,59.2
EMP_008340,Terminated,2020-10-01,2021-04-01,6,-6.7%,"$89,000",0.4729,0,,Voluntary_Low_Engagement,68.6
EMP_008341,Terminated,2020-10-01,2021-12-01,14,15.0%,"$130,000",0.6665,0,,Voluntary_Better_Offer,47.5
EMP_008342,Terminated,2020-10-01,2024-01-31,40,1.3%,"$155,000",0.8575,0,,Voluntary_Personal,49.7
EMP_008343,Terminated,2020-10-01,2024-06-01,44,3.8%,"$174,000",0.7552,0,,Voluntary_Better_Offer,50.3
EMP_008344,Terminated,2020-10-01,2024-06-01,44,-8.9%,"$87,000",0.7783,0,,Voluntary_Personal,54.1
EMP_008345,Terminated,2020-10-01,2023-11-01,37,1.9%,"$147,000",0.7004,0,,Voluntary_Low_Engagement,51.2
EMP_008346,Terminated,2020-10-01,2023-01-31,28,-7.9%,"$141,000",0.6416,0,,Voluntary_Personal,55
EMP_008347,Terminated,2020-10-01,2023-07-02,33,-2.5%,"$149,000",0.6399,0,,Voluntary_Better_Offer,55.8
EMP_008348,Terminated,2020-10-01,2021-10-01,12,-5.0%,"$146,000",0.488,0,,Voluntary_Low_Engagement,67.3
EMP_008349,Terminated,2020-10-01,2022-12-31,27,5.8%,"$153,000",0.7839,0,,Voluntary_Personal,53.9
EMP_008350,Terminated,2020-10-02,2022-10-02,24,5.6%,"$131,000",0.7203,0,,Voluntary_Better_Offer,50.6
EMP_008351,Terminated,2020-10-02,2021-09-01,11,3.5%,"$111,000",0.6386,0,,Voluntary_Personal,56.3
EMP_008352,Terminated,2020-10-02,2023-03-03,29,4.2%,"$151,000",0.6383,0,,Voluntary_Low_Engagement,58.9
EMP_008353,Terminated,2020-10-02,2022-06-02,20,-4.1%,"$92,000",0.7015,0,,Voluntary_Better_Offer,59
EMP_008354,Terminated,2020-10-02,2023-09-02,35,12.8%,"$189,000",0.7729,0,,Voluntary_Better_Offer,53.8
EMP_008355,Terminated,2020-10-02,2023-02-01,28,0.5%,"$125,000",0.6471,0,,Voluntary_Better_Offer,53.8
EMP_008356,Terminated,2020-10-02,2022-06-02,20,0.1%,"$125,000",0.6497,0,,Voluntary_Low_Engagement,50.2
EMP_008357,Terminated,2020-10-02,2024-11-01,49,-9.3%,"$84,000",0.6783,0,,Voluntary_Better_Offer,59.7
EMP_008358,Terminated,2020-10-02,2022-08-02,22,18.8%,"$134,000",0.8119,0,,Voluntary_Personal,36
EMP_008359,Terminated,2020-10-03,2021-04-03,6,3.2%,"$158,000",0.5346,0,,Voluntary_Better_Offer,63.1
EMP_008360,Terminated,2020-10-03,2024-07-03,45,0.2%,"$154,000",0.7371,0,,Voluntary_Better_Offer,57.6
EMP_008361,Terminated,2020-10-03,2024-02-02,40,6.1%,"$101,000",0.7519,0,,Voluntary_Personal,48.3
EMP_008362,Active,2020-10-03,,50,10.4%,"$160,000",0.748,0,,,52.4
EMP_008363,Terminated,2020-10-03,2023-06-04,32,-2.5%,"$110,000",0.5778,0,,Voluntary_Low_Engagement,65.8
EMP_008364,Terminated,2020-10-03,2021-07-03,9,23.5%,"$179,000",0.886,0,,Voluntary_Low_Engagement,42.9
EMP_008365,Terminated,2020-10-03,2021-04-03,6,12.4%,"$140,000",0.6862,0,,Voluntary_Low_Engagement,49.8
EMP_008366,Terminated,2020-10-03,2023-05-04,31,16.5%,"$127,000",0.9195,1,2022-05-04,Voluntary_Better_Offer,34.4
EMP_008367,Terminated,2020-10-03,2021-09-02,11,-0.7%,"$95,000",0.6238,0,,Voluntary_Personal,58.1
EMP_008368,Terminated,2020-10-04,2023-01-03,27,-3.5%,"$148,000",0.5765,0,,Voluntary_Low_Engagement,62.3
EMP_008369,Terminated,2020-10-04,2021-12-04,14,1.3%,"$155,000",0.6657,0,,Voluntary_Personal,53.6
EMP_008370,Terminated,2020-10-04,2021-04-04,6,12.2%,"$127,000",0.8554,0,,Voluntary_Personal,40
EMP_008371,Terminated,2020-10-04,2021-07-04,9,-4.5%,"$119,000",0.7497,0,,Voluntary_Better_Offer,56.1
EMP_008372,Terminated,2020-10-04,2022-02-03,16,10.8%,"$119,000",0.8166,0,,Voluntary_Personal,50.7
EMP_008373,Active,2020-10-04,,50,12.7%,"$265,000",0.8819,2,2023-12-04,,42.3
EMP_008374,Active,2020-10-05,,50,-4.8%,"$146,000",0.6726,0,,,56.9
EMP_008375,Terminated,2020-10-05,2021-04-05,6,-5.2%,"$91,000",0.411,0,,Voluntary_Low_Engagement,69.4
EMP_008376,Terminated,2020-10-05,2021-11-04,13,9.5%,"$158,000",0.7104,0,,Voluntary_Personal,59.7
EMP_008377,Terminated,2020-10-05,2021-05-06,7,1.2%,"$97,000",0.3963,0,,Voluntary_Low_Engagement,67.9
EMP_008378,Terminated,2020-10-05,2023-01-04,27,1.3%,"$97,000",0.7668,0,,Voluntary_Better_Offer,46
EMP_008379,Terminated,2020-10-05,2024-05-05,43,6.0%,"$120,000",0.7119,0,,Voluntary_Better_Offer,50
EMP_008380,Terminated,2020-10-05,2023-02-04,28,3.5%,"$99,000",0.75,0,,Voluntary_Personal,52.6
EMP_008381,Active,2020-10-06,,50,17.6%,"$180,000",0.8223,2,2023-12-06,,42.2
EMP_008382,Terminated,2020-10-06,2021-07-06,9,-6.1%,"$144,000",0.7426,0,,Voluntary_Personal,59.7
EMP_008383,Active,2020-10-06,,50,8.2%,"$122,000",0.8014,0,,,48.2
EMP_008384,Terminated,2020-10-06,2021-10-06,12,0.2%,"$113,000",0.6348,0,,Voluntary_Low_Engagement,67.8
EMP_008385,Terminated,2020-10-06,2023-08-06,34,-4.3%,"$91,000",0.5899,0,,Voluntary_Better_Offer,66.7
EMP_008386,Terminated,2020-10-06,2021-08-06,10,2.6%,"$128,000",0.5792,0,,Voluntary_Low_Engagement,59.1
EMP_008387,Active,2020-10-06,,50,4.4%,"$112,000",0.8033,0,,,50.6
EMP_008388,Terminated,2020-10-06,2023-06-07,32,6.1%,"$98,000",0.5944,0,,Voluntary_Low_Engagement,55.4
EMP_008389,Terminated,2020-10-06,2021-10-06,12,16.1%,"$131,000",0.6758,0,,Voluntary_Low_Engagement,43.9
EMP_008390,Terminated,2020-10-06,2022-08-06,22,-1.9%,"$91,000",0.5692,0,,Voluntary_Low_Engagement,60.9
EMP_008391,Terminated,2020-10-06,2023-01-05,27,0.1%,"$153,000",0.7513,0,,Voluntary_Personal,52.8
EMP_008392,Terminated,2020-10-07,2022-08-07,22,-11.9%,"$110,000",0.7371,0,,Involuntary_Performance,56.3
EMP_008393,Terminated,2020-10-07,2021-11-06,13,-9.1%,"$113,000",0.6823,0,,Voluntary_Personal,51.5
EMP_008394,Terminated,2020-10-07,2022-04-07,18,-1.3%,"$151,000",0.7955,0,,Voluntary_Better_Offer,52.8
EMP_008395,Terminated,2020-10-07,2021-04-07,6,7.5%,"$134,000",0.5425,0,,Voluntary_Low_Engagement,56.8
EMP_008396,Terminated,2020-10-07,2023-04-08,30,-11.2%,"$136,000",0.4412,0,,Voluntary_Low_Engagement,75.2
EMP_008397,Terminated,2020-10-07,2021-06-07,8,13.5%,"$190,000",0.9411,0,,Voluntary_Better_Offer,45
EMP_008398,Terminated,2020-10-07,2021-04-07,6,8.8%,"$104,000",0.6768,0,,Voluntary_Personal,54
EMP_008399,Terminated,2020-10-07,2022-12-07,26,4.5%,"$100,000",0.7107,0,,Voluntary_Low_Engagement,54.1
EMP_008400,Active,2020-10-07,,50,5.0%,"$100,000",0.7609,0,,,53.9
EMP_008401,Terminated,2020-10-07,2024-11-06,49,3.4%,"$233,000",0.8405,2,2023-11-07,Voluntary_Personal,41.8
EMP_008402,Terminated,2020-10-07,2022-12-07,26,-3.4%,"$120,000",0.553,0,,Voluntary_Better_Offer,63.6
EMP_008403,Terminated,2020-10-07,2021-10-07,12,-8.8%,"$140,000",0.5436,0,,Voluntary_Low_Engagement,66.9
EMP_008404,Active,2020-10-07,,50,-4.4%,"$147,000",0.7956,0,,,50.4
EMP_008405,Terminated,2020-10-08,2022-07-09,21,7.5%,"$134,000",0.7821,0,,Voluntary_Better_Offer,45.5
EMP_008406,Active,2020-10-08,,50,0.5%,"$113,000",0.7385,0,,,45.6
EMP_008407,Terminated,2020-10-08,2023-09-08,35,4.5%,"$118,000",0.7893,0,,Voluntary_Better_Offer,43.9
EMP_008408,Terminated,2020-10-08,2022-01-07,15,-3.8%,"$161,000",0.6508,0,,Voluntary_Better_Offer,55.2
EMP_008409,Terminated,2020-10-08,2021-08-08,10,20.6%,"$150,000",0.691,0,,Voluntary_Better_Offer,46.2
EMP_008410,Terminated,2020-10-08,2023-02-07,28,-5.5%,"$107,000",0.6571,0,,Involuntary_Restructure,63
EMP_008411,Active,2020-10-08,,50,13.6%,"$164,000",0.7295,0,,,43.2
EMP_008412,Terminated,2020-10-09,2022-04-09,18,-10.7%,"$85,000",0.6625,0,,Voluntary_Low_Engagement,66.9
EMP_008413,Terminated,2020-10-09,2021-05-10,7,14.9%,"$130,000",0.7174,0,,Voluntary_Better_Offer,56.1
EMP_008414,Terminated,2020-10-09,2022-06-09,20,2.1%,"$148,000",0.7947,0,,Voluntary_Personal,50.7
EMP_008415,Terminated,2020-10-09,2023-05-10,31,-6.5%,"$116,000",0.7926,0,,Voluntary_Personal,49.9
EMP_008416,Terminated,2020-10-09,2022-06-09,20,-4.6%,"$91,000",0.68,0,,Involuntary_Performance,60.9
EMP_008417,Terminated,2020-10-09,2023-03-10,29,11.7%,"$126,000",0.6477,0,,Voluntary_Low_Engagement,60.8
EMP_008418,Terminated,2020-10-09,2023-08-09,34,7.0%,"$164,000",0.7938,0,,Voluntary_Better_Offer,49.8
EMP_008419,Terminated,2020-10-09,2022-03-10,17,1.1%,"$96,000",0.7866,0,,Voluntary_Personal,50.9
EMP_008420,Terminated,2020-10-09,2022-09-09,23,-0.5%,"$95,000",0.5606,0,,Voluntary_Low_Engagement,63.8
EMP_008421,Terminated,2020-10-09,2022-08-09,22,0.3%,"$113,000",0.8172,0,,Voluntary_Better_Offer,59.3
EMP_008422,Terminated,2020-10-09,2023-08-09,34,-5.9%,"$136,000",0.7477,0,,Involuntary_Restructure,56.7
EMP_008423,Active,2020-10-10,,50,-8.3%,"$133,000",0.7691,0,,,52
EMP_008424,Active,2020-10-10,,50,-2.1%,"$110,000",0.732,0,,,53.2
EMP_008425,Terminated,2020-10-10,2022-08-10,22,1.8%,"$97,000",0.8421,0,,Voluntary_Personal,50.1
EMP_008426,Terminated,2020-10-10,2022-07-11,21,9.5%,"$123,000",0.8087,0,,Voluntary_Personal,49.5
EMP_008427,Terminated,2020-10-10,2022-07-11,21,-0.6%,"$106,000",0.6987,0,,Voluntary_Personal,60.3
EMP_008428,Terminated,2020-10-10,2022-11-10,25,-6.3%,"$135,000",0.5876,0,,Voluntary_Low_Engagement,66.8
EMP_008429,Active,2020-10-10,,50,0.3%,"$96,000",0.7534,0,,,48.9
EMP_008430,Active,2020-10-10,,50,8.9%,"$209,000",0.9023,2,2023-12-10,,44.5
EMP_008431,Terminated,2020-10-10,2021-07-10,9,1.9%,"$115,000",0.6685,0,,Voluntary_Personal,60.8
EMP_008432,Terminated,2020-10-10,2022-03-11,17,-2.1%,"$110,000",0.6665,0,,Voluntary_Low_Engagement,56
EMP_008433,Terminated,2020-10-10,2024-10-10,48,7.8%,"$165,000",0.8837,0,,Voluntary_Personal,39.3
EMP_008434,Terminated,2020-10-11,2023-11-11,37,12.9%,"$108,000",0.617,0,,Voluntary_Low_Engagement,61.1
EMP_008435,Active,2020-10-11,,50,15.8%,"$167,000",0.7381,0,,,49.9
EMP_008436,Terminated,2020-10-11,2023-10-11,36,-12.9%,"$108,000",0.5205,0,,Voluntary_Low_Engagement,72.8
EMP_008437,Terminated,2020-10-11,2021-12-11,14,6.4%,"$101,000",0.5252,0,,Voluntary_Low_Engagement,66.5
EMP_008438,Terminated,2020-10-11,2024-06-11,44,5.9%,"$101,000",0.8248,0,,Voluntary_Personal,46.5
EMP_008439,Terminated,2020-10-11,2022-05-12,19,5.5%,"$162,000",0.8255,0,,Voluntary_Personal,51.3
EMP_008440,Terminated,2020-10-11,2022-05-12,19,9.0%,"$104,000",0.7383,0,,Voluntary_Better_Offer,46.4
EMP_008441,Terminated,2020-10-12,2022-04-12,18,-2.1%,"$150,000",0.6261,0,,Voluntary_Low_Engagement,64.4
EMP_008442,Terminated,2020-10-12,2022-12-12,26,-7.3%,"$99,000",0.7014,0,,Voluntary_Personal,61
EMP_008443,Active,2020-10-12,,50,-11.1%,"$136,000",0.5354,0,,,66
